                source_id|          ra|         dec|phot_g_mean_mag|parallax|     pmra|    pmdec|delta_mu|delta_mu_un|pm_error|      F|   F_un|
      3616030208857875968|211.96671596| -8.34697670|         14.067|    21.0| -280.296| -171.186|     6.1|       12.6|     5.8|    1.1|    2.2|
      4233772125235914112|297.34681679| -3.50122803|         14.573|    21.0|  103.928| -105.671|     3.1|        4.4|     5.7|    0.5|    0.8|
      4499131177757882496|267.18079514| 12.62685919|         14.204|    21.0|  155.663|  122.684|     3.3|        2.8|     6.0|    0.5|    0.5|
      3874775771961006080|150.47600596|  8.10336351|         15.114|    21.0| -186.553| -155.770|     7.1|        8.4|     6.1|    1.2|    1.4|
      3590100116902381696|173.64625007| -9.84259347|         18.332|    21.0| -124.943| -102.736|    13.4|       18.3|     8.2|    1.6|    2.2|
      1905955788450612096|334.91318428| 35.59280673|         17.146|    21.0|  226.052|  361.726|     0.8|        7.5|     6.3|    0.1|    1.2|
      1430430134855287552|249.54804795| 56.91280129|         14.488|    21.0| -164.081|  112.931|     5.7|        7.7|     6.5|    0.9|    1.2|
      4249578665734104448|303.86933522|  6.20898891|         17.124|    21.0| -195.794| -251.598|     5.9|        7.4|     7.8|    0.8|    0.9|
       321913541207796864| 20.38196520| 37.91335747|         13.886|    21.0|  226.628|  152.640|     4.2|        3.3|     6.7|    0.6|    0.5|
      2109903547451931392|275.70463927| 41.15276563|         14.866|    21.0|  129.147|  262.429|     0.5|        2.9|     5.6|    0.1|    0.5|
      2570373004207382400| 32.14503687| 10.18214328|         16.233|    21.0|  372.218| -210.251|    16.2|       15.3|    13.9|    1.2|    1.1|
      3318727861063166848| 92.69137296|  5.84346944|         13.189|    21.0| -194.975| -133.228|     2.8|       13.4|     7.1|    0.4|    1.9|
      2301088931388755072|335.66315716| 85.39210500|         17.678|    21.0|  139.462|  121.430|     6.2|        5.5|     6.2|    1.0|    0.9|
      4426479748658451968|239.15461195|  4.97786958|         14.616|    21.0| -176.094| -230.876|     8.4|        7.6|     7.5|    1.1|    1.0|
       621757951308653824|152.65995641| 16.03971623|         13.303|    21.0| -227.179| -106.221|     7.1|        9.7|     7.1|    1.0|    1.4|
       902439497237504384|123.82982315| 33.40578922|         14.594|    21.0|  264.521| -289.588|     4.4|        5.7|     6.0|    0.7|    1.0|
      1548712675195265024|183.31353696| 51.81868953|         15.569|    21.1| -217.205| -167.964|     3.4|        8.4|     6.3|    0.5|    1.3|
       399981375042677632| 20.34460025| 47.57435422|         14.997|    21.1| -144.232| -390.771|     2.6|        3.3|     6.3|    0.4|    0.5|
      1887751380587578112|342.85462877| 29.88016207|         17.643|    21.1|  506.091|  180.394|    10.4|       10.2|    10.0|    1.0|    1.0|
      1178288204227956224|220.82858620| 11.34805054|         13.348|    21.1| -192.148| -128.545|     0.5|       14.1|    11.5|    0.0|    1.2|
      4474494734251364608|270.64005421|  5.75035779|         16.142|    21.1| -155.839| -422.159|     3.7|        7.7|     6.9|    0.5|    1.1|
      1134166142636204544|152.28390817| 81.43367959|         16.255|    21.1| -102.973| -129.013|     8.9|       14.9|     6.8|    1.3|    2.2|
      3150532994665639296|118.59183071| 11.01440508|         13.879|    21.1|  115.328| -355.366|     3.9|        1.1|     7.7|    0.5|    0.1|
       741166808166166656|154.27540029| 28.54202006|         14.862|    21.1| -381.125| -169.714|     7.6|       13.3|     7.3|    1.0|    1.8|
      2634543320302925056|351.16897253| -3.05918720|         12.819|    21.1| -371.921| -383.937|     3.5|        7.3|     7.0|    0.5|    1.0|
       121519060190456960| 53.82367176| 32.19950642|         15.457|    21.1|  278.965| -259.769|     7.0|        8.2|     7.4|    0.9|    1.1|
        95297185335797120| 27.23770822| 19.04047785|         15.544|    21.1|  224.549| -110.294|     7.4|       10.9|    15.2|    0.5|    0.7|
      4375461275258623872|264.83045448|  1.05075296|         13.038|    21.1| -294.501| -267.700|     3.5|       10.7|     6.9|    0.5|    1.6|
      3303882706024344448| 62.19512757| 11.67577199|         15.036|    21.1| -153.601| -189.452|     2.0|       14.0|     7.4|    0.3|    1.9|
      1875447604953567872|338.31995336| 23.68860096|         12.650|    21.1|  251.441| -396.149|     2.6|        3.8|     6.5|    0.4|    0.6|
      1738578954418025856|321.74627813|  5.95304126|         14.142|    21.1| -114.255| -279.921|     2.2|        7.0|    13.4|    0.2|    0.5|
       532567805747602816| 17.78764933| 68.43537523|         15.242|    21.1|  372.428| -331.912|     1.2|        2.3|     6.3|    0.2|    0.4|
      1332459937968949888|245.68282835| 39.53569285|         15.183|    21.1| -163.023|  121.360|     1.3|        8.0|     6.0|    0.2|    1.3|
      3317635947223274752| 94.79340544|  4.59488084|         14.450|    21.1| -191.966| -229.678|     2.5|        2.5|     6.5|    0.4|    0.4|
      3800849660991382272|173.12995270|  3.57679893|         13.953|    21.1| -105.537| -174.187|    12.4|       13.6|     8.8|    1.4|    1.5|
      2218968572578505600|332.57118266| 66.57714346|         14.537|    21.1|  107.637|  114.181|     2.7|        6.8|     7.7|    0.3|    0.9|
      4546345448300311936|255.44742118| 16.47822471|         13.660|    21.1| -122.014| -229.361|     0.2|        8.5|     6.8|    0.0|    1.2|
      2592405430521595008| 23.77860240| 15.99369005|         13.624|    21.1|  194.195| -145.353|     2.2|       12.0|    14.9|    0.1|    0.8|
       882121243910286592|116.85550085| 33.85569544|         14.881|    21.1|  184.960| -148.844|     4.1|        5.0|     5.9|    0.7|    0.8|
      3972350316460640256|175.06332174| 15.65440123|         14.644|    21.1| -413.643|  197.205|     4.0|        4.4|    14.4|    0.3|    0.3|
      3147262050652103040|118.42052777|  9.55339942|         13.201|    21.1| -147.494| -118.311|     3.4|        5.6|     7.7|    0.4|    0.7|
      2263526521809325440|294.73082498| 71.56554779|         14.382|    21.1|  107.054| -140.578|     2.9|        6.9|     7.0|    0.4|    1.0|
      1122810249105483392|121.99761963| 71.91924606|         13.505|    21.1| -237.536| -447.872|     4.3|        4.1|     6.9|    0.6|    0.6|
      2518809791515122688| 30.17897407|  4.58480243|         14.535|    21.1| -139.584| -293.271|     5.3|        6.3|     9.8|    0.5|    0.6|
      1535001112359882880|186.23065447| 42.22441388|         15.186|    21.1| -352.441| -143.217|    12.4|        7.3|     9.9|    1.3|    0.7|
      5756721761216183296|136.48286606| -6.07884612|         15.349|    21.1|  178.057| -172.185|     2.4|        7.3|     6.2|    0.4|    1.2|
      4204673584356053632|288.26165684| -8.34159213|         13.389|    21.1|  267.116| -183.721|     4.7|       12.9|     5.8|    0.8|    2.2|
      1826042733612949888|294.78670224| 20.94255699|         15.540|    21.2| -110.169| -309.670|     2.9|        7.1|     6.5|    0.4|    1.1|
      3324021597220769792| 94.66784666|  5.91733408|         17.632|    21.2| -134.282| -109.622|     4.0|        2.8|     7.5|    0.5|    0.4|
      1723945485443865472|245.95688941| 84.24548584|         19.692|    21.2| -103.278|  218.348|   104.9|      107.9|     9.3|   11.3|   11.6|
      1878546475397491456|334.49750329| 24.15377346|         12.886|    21.2| -118.395| -411.739|     2.8|        4.9|     5.5|    0.5|    0.9|
      3638887406331774592|202.59647760| -0.29112764|         15.697|    21.2| -210.619| -120.051|     4.7|       11.8|    10.2|    0.5|    1.2|
       441533362569863296| 52.74007206| 49.44358051|         15.822|    21.2|  112.495| -300.603|     7.7|        4.8|     6.3|    1.2|    0.8|
       987227889734964992|109.00546501| 54.41259996|         17.806|    21.2|  161.226| -171.178|     1.4|        4.9|     6.9|    0.2|    0.7|
      1953384562546342016|327.18893852| 39.37892933|         16.219|    21.2|  138.403| -231.916|     1.9|        3.3|     7.1|    0.3|    0.5|
      3932235386344241920|189.86981539| 13.69443736|         17.316|    21.2|  193.524| -166.611|    13.1|       13.0|    13.8|    1.0|    0.9|
      3923942427262387840|176.76826662| 14.33669983|         17.370|    21.2| -337.770|  142.964|     3.1|        5.1|     6.8|    0.5|    0.8|
      4305992550072758656|286.57865315|  6.89653523|         15.583|    21.2|  149.157| -106.155|     6.2|        2.4|     6.1|    1.0|    0.4|
      2108280908807682688|276.99714951| 37.78666889|         15.178|    21.2|  120.079| -287.483|     6.1|        3.0|     5.6|    1.1|    0.5|
      3956157362041983360|190.57305587| 23.03108298|         16.370|    21.2| -148.532| -227.819|     9.5|       16.0|     7.9|    1.2|    2.0|
      4404503294355632384|236.08455954| -0.39227970|         16.400|    21.2| -124.291| -356.616|    11.2|        5.1|     7.0|    1.6|    0.7|
      1424243801401668096|248.43527680| 52.46013701|         12.641|    21.2| -114.806|  228.682|     4.1|        2.2|     6.0|    0.7|    0.4|
      3442021876605674880| 83.66122993| 26.77420593|         13.660|    21.2| -101.134| -254.969|     0.4|        1.7|     5.4|    0.1|    0.3|
      3850577818841338368|143.46105176|  2.41942945|         15.895|    21.2| -221.650| -169.891|     5.8|        4.4|    10.2|    0.6|    0.4|
      1661632210128361088|209.15627439| 61.98285540|         14.067|    21.2| -338.093|  464.757|     7.6|       11.4|     6.3|    1.2|    1.8|
       327744698046378624| 35.23087916| 35.07444235|         15.752|    21.2|  510.363| -106.700|     3.9|        7.5|     6.3|    0.6|    1.2|
      1739017281600575744|322.42874994|  6.69865022|         12.800|    21.2|  372.318| -318.232|     5.3|        7.6|     7.4|    0.7|    1.0|
      5186329415449750400| 45.24841720| -3.29695992|         16.543|    21.2|  115.018| -232.496|     1.9|        6.1|     7.9|    0.2|    0.8|
      3921276764400541440|183.93819405| 14.45896209|         13.444|    21.2|  530.870| -338.504|     2.9|        6.4|    13.6|    0.2|    0.5|
      1018763601207638016|142.79817576| 51.30279286|         13.536|    21.2|  147.472| -145.187|     5.8|        6.6|     5.7|    1.0|    1.2|
      3678949693037899520|193.64361437| -4.42263708|         15.621|    21.2|  262.702| -125.713|    18.1|       17.8|    11.1|    1.6|    1.6|
       389304361222813696|  7.05476955| 46.22156615|         16.120|    21.2| -136.615| -233.059|     2.2|        2.9|     5.9|    0.4|    0.5|
      4034564360852041600|179.00113085| 39.37659106|         16.503|    21.2| -154.320| -106.079|     5.6|       11.1|     8.2|    0.7|    1.3|
      1405985929785908480|249.32673884| 44.47897051|         14.898|    21.2| -133.358| -122.358|     5.2|        2.2|     7.7|    0.7|    0.3|
      4336113808545630592|255.29296415| -9.23139661|         13.194|    21.2| -313.049| -164.705|     2.3|        3.0|     5.8|    0.4|    0.5|
      3780705783336440960|154.42678607| -3.08343993|         16.178|    21.2|  149.664| -160.021|    11.0|       12.9|     6.4|    1.7|    2.0|
       912528169257325696|132.10313603| 41.43445653|         13.223|    21.2| -172.028| -154.367|     3.7|        3.2|     8.4|    0.4|    0.4|
      2859162722540071296|  6.79647251| 30.61711191|         14.176|    21.2| -187.713| -181.412|     2.4|        9.0|     5.5|    0.4|    1.6|
       882121342692912000|116.86730379| 33.86515712|         12.646|    21.2|  185.074| -149.347|     3.9|        6.0|     5.9|    0.7|    1.0|
      5733071059944555520|137.52880641|-12.29600293|         15.062|    21.2| -113.662| -187.613|     2.5|        3.4|     6.8|    0.4|    0.5|
       113116798488673152| 41.80962285| 24.20073114|         14.923|    21.2|  130.520| -136.209|     1.6|        1.8|     7.5|    0.2|    0.2|
      2552692376196490624| 13.28849493|  5.19356714|         14.530|    21.2|  101.225| -158.632|     4.8|        6.1|    18.7|    0.3|    0.3|
      1202114518123697792|244.98234004| 20.58956973|         15.789|    21.2| -390.880|  130.166|     2.2|        2.7|     7.4|    0.3|    0.4|
      4276849994378935936|277.12535001|  2.06787092|         14.052|    21.2| -161.282| -284.717|     1.4|        4.1|     7.6|    0.2|    0.5|
      1775489834640499712|333.13955201| 17.65133084|         15.625|    21.2|  271.558|  191.031|     1.2|        3.6|     5.5|    0.2|    0.6|
      3943635161552316928|199.02471423| 21.86635734|         14.098|    21.2| -357.288| -147.113|     6.6|        7.1|     6.4|    1.0|    1.1|
       416414916353441664|  7.81358446| 53.08166585|         13.854|    21.2|  731.310|  547.025|     5.6|        6.6|     5.7|    1.0|    1.2|
       277762686155850752| 72.49475147| 57.54747619|         15.513|    21.3|  117.467| -144.629|     3.8|        9.0|     5.8|    0.7|    1.5|
      4338807302798482048|251.25981216| -8.72875093|         14.863|    21.3| -110.677| -338.790|     1.2|        5.5|    10.4|    0.1|    0.5|
       512093593572007808| 25.49995217| 63.42626179|         14.543|    21.3| -203.642| -169.272|     6.3|       10.2|     6.4|    1.0|    1.6|
      6315436705085274368|229.76592098|-11.82446909|         12.601|    21.3|  147.364| -162.229|     3.7|        9.8|     7.9|    0.5|    1.2|
      1447472668164775040|199.49426698| 25.62929212|         15.162|    21.3|  148.801| -275.496|     2.3|        2.9|     5.7|    0.4|    0.5|
       112807934504906112| 42.56599369| 23.20515592|         17.165|    21.3|  140.230| -175.313|     4.5|        1.6|     5.6|    0.8|    0.3|
       954084103853713280|102.98672779| 45.46485004|         14.392|    21.3|  213.480| -262.954|     3.9|        1.8|     5.7|    0.7|    0.3|
      1212854650782613888|227.24092164| 19.79749352|         14.992|    21.3| -182.727| -106.377|     2.8|        4.7|     9.8|    0.3|    0.5|
       167851277595857024| 57.19821587| 29.37171842|         14.427|    21.3|  115.434|  195.423|     3.1|        7.3|     5.5|    0.6|    1.3|
       289415619622237824| 21.18077029| 21.45633820|         16.021|    21.3| -267.310| -310.131|     3.9|        2.9|     5.5|    0.7|    0.5|
      2871616925108408064|355.95683085| 31.60867012|         13.252|    21.3| -164.017| -138.041|     2.4|        4.4|     7.4|    0.3|    0.6|
      1120635071508097408|136.73670571| 72.43381446|         14.742|    21.3|  177.897| -458.377|     3.4|        1.8|     6.4|    0.5|    0.3|
      3925374438078436736|180.37102707| 16.47589271|         13.625|    21.3| -189.608|  115.079|     6.1|        4.2|     8.3|    0.7|    0.5|
      1154738172694713856|224.71806009|  3.23712120|         16.992|    21.3| -205.549|  121.402|     5.7|       10.7|     8.1|    0.7|    1.3|
       809084603487945728|154.25327507| 44.54628572|         17.447|    21.3| -270.760| -423.023|     6.3|        2.3|     6.9|    0.9|    0.3|
      3388275682357673088| 77.28730109| 12.33223895|         13.463|    21.3| -171.514| -122.701|     1.5|        3.1|     7.2|    0.2|    0.4|
      3016069147858020864| 85.57275292| -7.01884386|         13.318|    21.3|  130.610| -340.028|     6.9|        5.3|     6.1|    1.1|    0.9|
      2006430088723379712|337.29850745| 54.94807624|         14.214|    21.3|  384.238|  140.942|    11.8|        7.3|     6.2|    1.9|    1.2|
      1715303083532689408|206.25113922| 79.54665043|         15.185|    21.3|  258.182| -226.167|     7.3|       11.1|     5.9|    1.2|    1.9|
      3759062446699875840|167.65316274| -9.35177394|         14.132|    21.3| -402.119|  200.910|     5.1|        5.5|     8.5|    0.6|    0.7|
      1120658539209402496|136.75828353| 72.43570629|         16.096|    21.3|  176.412| -459.795|     3.0|        1.1|     6.4|    0.5|    0.2|
      1514549543248260736|190.31338837| 32.62810324|         14.393|    21.3| -283.843| -115.348|     5.9|        9.5|    12.0|    0.5|    0.8|
       512093593572007552| 25.50145789| 63.42638867|         14.356|    21.3| -199.784| -177.756|    13.8|       14.7|     6.4|    2.2|    2.3|
      2552692371901142016| 13.28811806|  5.19319477|         14.861|    21.3|  105.127| -163.436|    10.7|        4.4|    18.7|    0.6|    0.2|
      1534764820439149184|187.47511947| 41.40420284|         14.550|    21.3|  166.698| -141.915|     3.0|        2.0|    16.0|    0.2|    0.1|
      4169569545340423296|262.06319048| -7.23768216|         17.083|    21.3|  157.018| -135.731|     3.0|        3.8|     6.6|    0.4|    0.6|
      3967215661582833152|171.58001988| 15.20442541|         13.280|    21.3| -275.005| -137.926|     6.8|       11.3|     7.3|    0.9|    1.5|
        55654980791361152| 49.58062285| 17.71059258|         12.567|    21.3| -115.391| -123.910|     5.1|        6.0|    17.2|    0.3|    0.3|
      1868340567961815040|316.81833147| 36.48102684|         15.394|    21.3|  135.124|  105.314|     1.8|        2.4|     6.2|    0.3|    0.4|
      1700351099783819136|225.67688836| 74.00650654|         13.498|    21.3| -161.348|  265.133|    16.6|       19.4|    15.7|    1.1|    1.2|
       620433971805286400|145.16574380| 16.43703866|         13.827|    21.3| -357.681| -202.001|     2.6|        3.2|     7.3|    0.4|    0.4|
      2018317733557756928|294.55894747| 21.46560157|         12.834|    21.3| -205.639| -235.467|     0.6|        7.2|     5.3|    0.1|    1.4|
      2848036347768976768|359.64954610| 22.48918051|         18.529|    21.3|  246.469| -113.908|     4.6|       12.2|     7.8|    0.6|    1.6|
      3060978867798427520|114.42618710| -2.52566251|         16.765|    21.3| -111.951| -260.834|     2.1|        6.6|     5.9|    0.4|    1.1|
      1759487164453343360|319.64196227| 14.73644455|         14.448|    21.3|  249.425|  181.634|     6.7|        3.4|     5.4|    1.2|    0.6|
       265079063614620544| 84.34155076| 54.74570094|         17.070|    21.3|  115.771| -179.314|     1.7|        2.0|     5.9|    0.3|    0.3|
      3101728559730170240|105.56738694| -4.43543846|         14.377|    21.3|  266.874| -290.922|     1.9|        6.8|     6.5|    0.3|    1.0|
      3826421724472740992|148.17188225| -2.94797892|         15.100|    21.3|  142.213| -333.173|     4.4|        2.3|     7.6|    0.6|    0.3|
      3130683098934230784|100.12405533|  4.51504617|         16.098|    21.3| -131.093| -187.836|     4.8|        6.2|     7.7|    0.6|    0.8|
      3413936570057817984| 79.69589725| 20.90359165|         19.042|    21.3|  179.087| -188.959|     8.0|        7.6|     7.9|    1.0|    1.0|
      2743286119802382464|358.51780034|  3.99622360|         14.647|    21.3| -241.475| -323.695|    12.5|       16.5|     7.4|    1.7|    2.2|
       729971477692409088|162.39385432| 26.02999774|         14.879|    21.3| -396.482| -134.234|     5.7|       13.3|     5.4|    1.0|    2.5|
      4368300087306707072|257.50378124| -1.22938012|         14.493|    21.4|  105.952| -136.477|     1.6|        5.4|     5.8|    0.3|    0.9|
      1618135770651774720|218.72445067| 60.31710379|         16.214|    21.4| -162.919|  107.518|     9.7|        4.0|    12.5|    0.8|    0.3|
       426732767830735744| 12.59044744| 59.38805261|         12.845|    21.4|  162.613| -157.537|     3.6|        4.0|     6.9|    0.5|    0.6|
      2501315839962676736| 36.29726006|  0.91099635|         16.696|    21.4|  191.692| -124.796|     7.7|       13.0|    10.7|    0.7|    1.2|
      1852810241091726336|318.47496924| 30.77203790|         14.087|    21.4| -137.368| -284.779|     3.6|        3.2|     5.6|    0.6|    0.6|
      2253398782766572672|282.45967698| 64.23157190|         14.010|    21.4|  113.380|  194.944|     0.9|        9.3|     6.6|    0.1|    1.4|
      1744287790588722304|316.88080326|  9.86849828|         14.720|    21.4|  146.667|  165.819|     2.7|       10.5|    10.1|    0.3|    1.0|
      1646751694636140928|241.27698669| 69.21009544|         16.657|    21.4| -102.666|  211.376|     8.9|        9.3|    13.6|    0.7|    0.7|
      4446863869601988608|250.46741082| 10.57477757|         12.671|    21.4| -321.012| -291.981|     4.4|        7.3|     7.5|    0.6|    1.0|
       304699930760342144| 30.35988168| 32.29965682|         16.268|    21.4| -130.217| -251.624|     5.5|        2.5|     5.9|    0.9|    0.4|
      2173746552692536192|329.48441564| 54.37790398|         16.309|    21.4|  156.554|  132.807|     1.1|        2.3|     6.8|    0.2|    0.3|
      3331155885794383104| 98.06514711| 11.87057078|         12.739|    21.4| -141.855| -104.382|     6.1|        9.9|     7.1|    0.9|    1.4|
      1749829260473327616|313.14202334|  8.21118557|         15.325|    21.4|  226.333|  170.287|     2.8|        7.9|     7.9|    0.4|    1.0|
       355070723093837696| 32.64190962| 48.65762455|         13.309|    21.4|  332.400| -121.370|     1.8|        5.0|     5.8|    0.3|    0.9|
      5737277310396156672|135.62871603|-10.57715047|         13.449|    21.4| -148.149| -202.554|     3.8|        6.4|     7.6|    0.5|    0.8|
      1502610668037636224|208.37062626| 44.26866280|         14.712|    21.4| -295.494| -243.407|     5.4|        9.6|     8.8|    0.6|    1.1|
      4578060929926701824|273.81847145| 22.95196717|         14.029|    21.4| -114.985| -103.852|     2.4|        2.7|     5.9|    0.4|    0.5|
      3651849583271298816|220.75530676|  1.01232461|         14.127|    21.4| -198.564|  151.208|     1.7|        9.1|     6.9|    0.3|    1.3|
      1821730036683726592|300.64235569| 17.31023427|         15.880|    21.4|  159.347| -186.178|     4.6|        3.2|     6.4|    0.7|    0.5|
      1608550262641074048|216.74695585| 54.50013492|         14.142|    21.4| -104.392| -124.948|     2.8|        4.9|     6.8|    0.4|    0.7|
      1830221668064351104|303.45146979| 22.44057602|         14.862|    21.4|  200.286| -208.500|     5.6|        8.4|     6.4|    0.9|    1.3|
      4528304730243095296|272.36065093| 21.22128993|         15.220|    21.4| -143.694|  179.626|     6.6|        6.5|     6.0|    1.1|    1.1|
      1411958889265082496|250.88341087| 48.80417033|         17.859|    21.4| -124.639|  353.817|     5.8|        6.2|     5.5|    1.1|    1.1|
      1770012888054516864|323.02050298| 12.71718475|         12.541|    21.4|  307.046|  202.383|     6.7|       11.8|     7.8|    0.9|    1.5|
      2479902301256032896| 26.81358721| -5.29532290|         15.749|    21.5|  179.581| -100.612|    12.4|       17.3|    15.8|    0.8|    1.1|
      3213901904222203392| 80.08756642| -3.28708532|         15.025|    21.5| -115.416| -158.825|     4.0|        3.8|     6.2|    0.6|    0.6|
      4247595288495159040|302.21655282|  4.64811331|         16.190|    21.5|  126.721| -126.119|     7.7|        4.3|     6.5|    1.2|    0.7|
