                source_id|          ra|         dec|phot_g_mean_mag|parallax|     pmra|    pmdec|delta_mu|delta_mu_un|pm_error|      F|   F_un|
      4381249619862185600|253.31298104|  0.00349236|         15.813|    33.1| -241.814| -143.115|    25.0|       19.5|     9.8|    2.5|    2.0|
      1107588541411617536| 94.03060533| 71.25460675|         14.210|    33.1|  254.030| -112.394|     1.9|        6.0|     6.8|    0.3|    0.9|
      2256410856215182464|278.82458962| 64.35541920|         17.377|    33.1| -134.032|  113.891|    13.3|       23.9|    19.7|    0.7|    1.2|
      3241886536733197312| 76.69863586|  7.69986432|         14.556|    33.1| -170.252| -205.015|     4.6|        5.2|     6.2|    0.7|    0.8|
      1129856263213078912|170.66319347| 78.69779078|         15.540|    33.1| -357.002|  154.627|     4.2|        6.2|     7.9|    0.5|    0.8|
       768470327583279488|178.95372943| 40.96737218|         15.167|    33.1| -167.318| -146.707|     6.8|       12.7|    12.0|    0.6|    1.1|
       805062929253671936|153.80571560| 40.90971689|         13.186|    33.1| -311.975| -212.837|    13.4|       12.0|     5.9|    2.3|    2.0|
      1166072973641859072|234.46379683| 10.88761687|         13.165|    33.1|  187.664| -184.196|    19.7|       18.5|     7.9|    2.5|    2.3|
      2566627311688927744| 22.40460712|  8.29428593|         14.743|    33.1| -118.701| -286.049|     5.7|        6.0|    13.1|    0.4|    0.5|
      1375977302526807424|235.97512839| 36.73331761|         13.466|    33.2| -201.960|  134.028|     3.7|        2.7|     7.4|    0.5|    0.4|
      4575945229036253184|269.20101074| 20.32013378|         14.138|    33.2| -296.514| -135.311|     3.4|        3.9|     6.0|    0.6|    0.7|
      3679530441335862656|187.85231973| -6.63457549|         14.451|    33.2|  448.815| -226.752|     3.6|        6.2|     7.3|    0.5|    0.9|
      3948760569364949632|187.22039893| 19.38921613|         15.967|    33.2|  126.527| -137.371|     6.1|        3.7|     8.3|    0.7|    0.4|
      1640580891783937664|233.76500987| 62.91473091|         13.011|    33.3| -633.290| -164.607|     7.3|        1.9|     7.4|    1.0|    0.3|
      5186088592338364928| 45.88801370| -3.70547345|         15.001|    33.3|  425.466|  151.494|     5.8|       11.0|     7.0|    0.8|    1.6|
       408560761196368512| 26.79039255| 55.07313756|         14.941|    33.3|  294.276| -348.446|     2.1|        9.6|     7.3|    0.3|    1.3|
       220834234676263936| 54.30368161| 33.97453995|         13.003|    33.3|  390.100| -412.116|     2.2|        3.2|     5.7|    0.4|    0.6|
      3944972030252710400|195.89294811| 23.47780381|         14.405|    33.3| -451.816| -424.187|    37.9|       41.8|    17.7|    2.1|    2.4|
      3145665903366297472|118.47196055|  8.89960821|         16.244|    33.3|  414.720| -233.269|     3.9|        3.1|     7.8|    0.5|    0.4|
      2195815400318293248|313.95660040| 61.74281444|         14.844|    33.3|  218.845|  164.400|     5.3|       10.6|     6.8|    0.8|    1.6|
      1651476364821454592|265.31512945| 72.44360838|         13.308|    33.4| -124.196|  301.464|     5.6|       10.6|     7.0|    0.8|    1.5|
      2683452758602312192|330.72427924|  2.62733225|         16.852|    33.4|  165.101| -195.761|     6.7|        4.3|    12.9|    0.5|    0.3|
      3262596353637434368| 49.84130222| -1.53585752|         13.711|    33.4|  241.577| -361.105|     0.6|        5.8|     7.3|    0.1|    0.8|
       471423551805832064| 69.87658473| 60.44384567|         16.493|    33.4|  131.230| -392.503|     3.1|        1.6|     5.9|    0.5|    0.3|
      1302570367203956736|246.64790282| 25.20881594|         16.591|    33.4|  152.612| -233.134|     5.7|        9.0|     7.0|    0.8|    1.3|
      2804241012928464640| 16.76675873| 24.58947992|         17.942|    33.5| -182.955| -316.887|     2.0|        3.1|     6.2|    0.3|    0.5|
      2285241498500588800|330.19992749| 79.82294875|         12.977|    33.5|  156.386| -170.078|     3.7|        4.6|     6.7|    0.5|    0.7|
      5175025959174855040| 36.00469891|-10.65251409|         14.571|    33.5| -376.380| -344.100|     3.4|        9.3|     5.8|    0.6|    1.6|
      1104287429547439360| 97.16860768| 66.56031328|         14.250|    33.5| -201.694| -140.826|     0.9|        5.6|     6.8|    0.1|    0.8|
       209212907873065344| 80.94734353| 46.38886754|         18.246|    33.5| -144.754| -206.775|     4.2|        4.6|     6.6|    0.6|    0.7|
       941650383986508544| 98.00717329| 34.51917133|         13.707|    33.5| -242.505| -231.718|     2.8|        4.1|     5.5|    0.5|    0.7|
      3633249797899130368|206.57112193| -4.01783375|         15.288|    33.5| -487.896|  181.378|     3.1|        9.0|     9.0|    0.3|    1.0|
      3721431798677998720|206.57774396|  7.22673509|         13.820|    33.5|  110.497| -115.251|     3.4|       10.2|     7.4|    0.5|    1.4|
       648178223586524032|146.94716778| 28.62927105|         14.355|    33.5|  138.578| -253.252|     3.2|        5.3|     5.7|    0.6|    0.9|
      3309629853302813696| 70.93401691| 15.09822512|         14.849|    33.6| -108.639| -144.935|    20.3|       17.0|     6.8|    3.0|    2.5|
       688747934909842432|138.65292342| 26.26698689|         12.715|    33.6|  193.451| -280.881|     5.3|       10.4|     5.8|    0.9|    1.8|
      3807374025551266816|161.14171433|  0.71964701|         13.477|    33.6| -186.980| -275.633|     7.6|        3.1|    13.2|    0.6|    0.2|
      1630809153990860032|253.65996151| 62.64686950|         13.997|    33.6| -316.057|  214.412|     6.5|       11.1|     8.1|    0.8|    1.4|
      2567707478784058368| 28.89511448|  6.54620715|         13.907|    33.6|  160.220| -101.903|     4.8|        6.4|    11.3|    0.4|    0.6|
      2638553754605793408|348.83099563| -2.16048755|         16.226|    33.6|  591.763|  177.818|     7.2|        5.7|    12.0|    0.6|    0.5|
      1901680955961847040|336.46443512| 31.81260308|         13.075|    33.6|  195.126| -288.183|     1.4|        4.7|     5.7|    0.2|    0.8|
      5750007559102116608|131.09462478|-10.40558040|         12.717|    33.7|  300.237| -524.039|     4.1|        9.0|     5.7|    0.7|    1.6|
      1637129421705453952|258.76756479| 66.88168966|         12.892|    33.7| -176.902| -301.928|     4.8|        5.2|     6.0|    0.8|    0.9|
      2757773388088667904|352.69097984|  7.44214465|         14.043|    33.7|  494.620|  279.175|    17.5|       14.6|    13.9|    1.3|    1.0|
       405080944334712448| 16.04196133| 52.64823584|         13.944|    33.7|  266.418| -216.777|     4.5|        0.9|     5.8|    0.8|    0.1|
      3156974449176326528|109.26142808| 11.42740802|         17.226|    33.7| -330.466| -180.355|    19.5|       18.4|    11.7|    1.7|    1.6|
      2517930182212851200| 30.18188379|  3.98962185|         14.074|    33.8|  502.549|  183.601|     9.1|       20.4|    13.7|    0.7|    1.5|
       774073748076568192|177.70504032| 45.56615345|         14.033|    33.8|  149.761| -279.036|     7.5|       11.4|     9.1|    0.8|    1.3|
      3869072742586989440|160.38193377|  8.99028091|         14.086|    33.8| -142.968| -206.531|     8.3|        5.3|     9.7|    0.9|    0.5|
      2814388444395082624|352.40144308| 15.80045409|         13.102|    33.8|  209.349|  119.214|     9.8|        7.5|     5.5|    1.8|    1.4|
      3203300859784180096| 63.44196026| -5.15189802|         12.736|    33.8|  177.250| -110.035|     9.4|        4.4|    10.2|    0.9|    0.4|
      3655333420223782144|220.52063871|  1.91779626|         13.196|    33.8|  202.345| -553.702|     4.3|        4.4|     7.3|    0.6|    0.6|
      2814388440099904000|352.40106003| 15.80069378|         13.207|    33.9|  198.949|  110.112|     4.0|        6.3|     5.5|    0.7|    1.2|
      1354205421812899328|256.80157346| 41.61276916|         14.147|    33.9| -167.593|  107.459|     8.0|        7.8|     6.4|    1.3|    1.2|
       975570661300436608|112.78748481| 47.71409668|         15.046|    33.9| -165.172| -283.677|     3.8|        5.1|     7.3|    0.5|    0.7|
      2585034476367732608| 16.95099621| 14.01963044|         14.569|    33.9|  486.248| -213.515|     1.0|        6.0|     5.7|    0.2|    1.0|
      3989777266522932224|163.94662487| 22.90730927|         16.190|    33.9| -617.250| -255.525|     2.4|        8.3|     7.9|    0.3|    1.1|
      3049088409759068160|104.91692312|-11.16568655|         13.010|    33.9| -143.733|  227.726|     3.5|        4.9|     5.6|    0.6|    0.9|
      3875652014008894720|153.75957944|  8.11064555|         15.919|    33.9| -288.165|  163.827|     1.1|        4.6|     9.1|    0.1|    0.5|
      1012580119611645184|135.97816256| 48.37715055|         13.745|    33.9|  100.301| -129.420|     6.5|       15.5|     8.2|    0.8|    1.9|
      1260779132821422720|213.56440234| 28.78900524|         14.275|    33.9|  207.658| -285.794|     6.7|        9.9|     7.9|    0.8|    1.2|
       696261653777188864|143.42023388| 29.18902252|         15.914|    34.0| -158.986| -177.271|     8.9|       10.3|    16.7|    0.5|    0.6|
      1119768102293659136|146.28302389| 71.74707675|         14.078|    34.0| -191.690| -101.599|     4.7|        5.1|     7.3|    0.6|    0.7|
      1538680318784669184|184.54841987| 44.83267586|         14.884|    34.0|  213.291| -140.747|     2.7|       10.0|     6.8|    0.4|    1.5|
      3916987054143833600|176.00026134| 13.04287594|         12.659|    34.0| -187.406| -333.863|    14.8|       13.5|     7.2|    2.1|    1.9|
      4561347906504985856|254.33295346| 19.41557400|         12.657|    34.0| -201.905| -276.209|     0.9|        5.7|     5.7|    0.2|    1.0|
      3778683850172544000|155.15883506| -6.25991008|         13.969|    34.0|  120.048| -102.645|     8.0|        3.2|     5.7|    1.4|    0.6|
       817747655601865088|140.45255848| 43.50736101|         13.094|    34.0| -300.505| -118.616|     3.8|        6.2|     5.5|    0.7|    1.1|
       729891110264400512|162.42192444| 25.64761622|         16.103|    34.0| -139.860| -117.805|    11.8|       12.5|     5.9|    2.0|    2.1|
      1739921801713625600|318.37195757|  7.45168560|         16.044|    34.0|  318.072|  117.665|     5.7|       10.2|     7.4|    0.8|    1.4|
      3203300859784180352| 63.44282053| -5.15217041|         17.306|    34.1|  173.501| -105.956|    14.9|        9.9|    10.2|    1.5|    1.0|
      4345233226709464320|242.27617107| -9.37231689|         15.020|    34.1| -667.614| -176.994|     6.6|        2.6|     8.8|    0.7|    0.3|
      4327633687681643904|250.50096218|-13.11013391|         12.547|    34.1| -182.987| -177.683|     6.2|        5.8|     5.3|    1.2|    1.1|
      2738884362439240064|  1.41219392|  2.16381342|         15.612|    34.1|  255.326| -279.399|    12.0|        7.5|     8.7|    1.4|    0.9|
      1245172836575645440|208.47349353| 19.02235739|         12.760|    34.1|  126.393| -267.297|     3.1|       13.2|     8.8|    0.4|    1.5|
       659623692956573184|128.38663111| 18.47710043|         14.770|    34.1| -286.985| -252.733|     3.6|        2.9|     8.7|    0.4|    0.3|
      1296236424313287680|223.45381072| 38.54110573|         13.992|    34.2| -197.188|  287.545|     2.9|        8.0|     6.0|    0.5|    1.4|
      3948402369092593664|190.07752376| 19.76936711|         13.322|    34.2| -167.527| -128.582|     2.7|        7.1|     7.8|    0.3|    0.9|
      2585189473147457408| 22.35044974| 10.38199292|         14.355|    34.2| -139.515| -385.150|     8.7|       12.9|     7.4|    1.2|    1.7|
      1066086650386220288|154.78398082| 66.49219410|         13.053|    34.2| -325.437| -124.209|     6.2|       13.4|     8.2|    0.8|    1.6|
      5757452455412498560|135.49328272| -6.30815579|         15.206|    34.2| -156.526|  106.975|     4.0|       11.6|     8.7|    0.5|    1.3|
      3244574670863796608| 55.76753666| -6.25105356|         14.261|    34.2| -180.367| -444.752|     1.7|        8.6|     9.2|    0.2|    0.9|
      2651994356541992320|344.18701472|  0.52002692|         17.465|    34.3|  414.130| -458.324|     7.9|       12.7|    11.3|    0.7|    1.1|
       112402940567232896| 46.49239370| 26.00064413|         14.436|    34.3| -169.724| -378.731|     1.1|        7.3|     6.0|    0.2|    1.2|
      3878334581862379136|151.10897945|  9.43222673|         12.720|    34.3| -222.149|  107.790|     6.3|        8.6|     7.2|    0.9|    1.2|
      1056730008296841216|174.98601051| 65.46658023|         15.288|    34.3|  156.180| -134.709|     9.3|       10.2|     6.8|    1.4|    1.5|
      2575610390407377920| 28.29337234| 12.79842920|         13.543|    34.3|  349.929| -618.722|     8.9|       11.6|    10.0|    0.9|    1.2|
      2843520279850901120|346.17843705| 25.34657025|         15.104|    34.3| -134.700| -120.879|     3.7|        4.2|     5.6|    0.7|    0.8|
       209955250018751616| 86.48476041| 47.64654229|         14.998|    34.3| -164.056| -223.862|    15.1|       16.5|     6.2|    2.5|    2.7|
      2461635667907177472| 30.19524696|-10.35738562|         12.778|    34.4| -372.879| -364.644|    10.9|        9.6|    10.3|    1.1|    0.9|
       484671464331349632| 82.67024641| 68.90107712|         13.636|    34.4|  168.917| -255.748|     0.9|        3.2|     6.9|    0.1|    0.5|
      4608161125885674368|267.99237449| 36.18203568|         16.405|    34.4| -256.236| -233.421|     4.0|        6.1|     6.1|    0.7|    1.0|
       760307450179595648|169.79574653| 35.62872198|         14.456|    34.4| -210.384| -350.180|     6.9|        4.5|     7.6|    0.9|    0.6|
      1327319171353397888|251.43297159| 36.09878558|         13.333|    34.4| -133.259|  339.489|     3.2|        2.0|     8.3|    0.4|    0.2|
      1131732854684056192|144.77909663| 78.35517663|         14.912|    34.5| -771.740| -628.225|     1.8|        5.5|    10.0|    0.2|    0.5|
      1465638524401595392|194.76686594| 31.98787532|         12.784|    34.5| -252.477|  144.787|     6.5|        5.6|     5.5|    1.2|    1.0|
      2564224878782283008| 18.05070842|  5.68986846|         14.374|    34.5|  127.746| -190.259|    19.0|       21.9|    14.1|    1.3|    1.6|
       144071108826683392| 44.47914584| 41.19158821|         18.587|    34.5|  291.102| -155.049|     3.9|        3.6|     6.1|    0.6|    0.6|
       908295771043635584|126.12774164| 39.01432743|         14.701|    34.6| -214.097| -143.696|     9.2|        4.8|     7.4|    1.2|    0.6|
      4426703945950478976|239.57430027|  6.09528927|         13.029|    34.6| -133.020| -197.814|     2.3|        7.3|     8.1|    0.3|    0.9|
       466788216944762240| 46.61938540| 62.90931621|         14.175|    34.6|  359.667| -307.465|     4.0|        8.5|     6.4|    0.6|    1.3|
      4398284009915273856|238.71050002| -5.36356584|         13.654|    34.6|  159.184| -128.885|    18.1|       13.7|     7.3|    2.5|    1.9|
      4178755415232881152|268.86882187| -1.43427833|         16.944|    34.6| -139.829| -210.216|     5.6|        1.2|     6.3|    0.9|    0.2|
      1641386833807056640|234.43392019| 65.03095128|         14.617|    34.7| -117.083|  167.386|     2.2|        6.7|    10.4|    0.2|    0.6|
      3982007636324256000|165.42731377| 17.35941598|         15.974|    34.7| -429.491| -343.328|    21.8|       17.9|    39.0|    0.6|    0.5|
        41001411371871872| 54.09446246| 13.84357117|         13.618|    34.7|  200.611| -585.518|     9.0|       12.5|     5.3|    1.7|    2.4|
        62297371053191424| 48.05856310| 22.01809113|         14.380|    34.7|  514.282| -566.705|     3.4|        6.1|     6.5|    0.5|    0.9|
      3618051798424433792|203.93729198| -8.74254727|         14.929|    34.7|  279.889| -340.693|     9.7|        4.4|     6.3|    1.5|    0.7|
      4013559634312673792|183.49636267| 29.57444462|         13.599|    34.7| -328.839| -416.239|     6.1|        2.8|    10.9|    0.6|    0.3|
       310361140039987584| 20.36732967| 31.34183809|         12.774|    34.7|  541.145| -121.942|    10.4|        7.5|     5.4|    1.9|    1.4|
      2080526555267049984|296.37343387| 46.83344808|         17.172|    34.8| -455.318| -401.491|     6.9|        9.0|     8.3|    0.8|    1.1|
      2280379251923776896|329.43636636| 75.63280301|         16.666|    34.8|  187.717|  173.677|     6.5|       10.3|     6.4|    1.0|    1.6|
       224373459529824128| 54.57674562| 38.48085738|         15.347|    34.9| -142.485| -277.037|     3.9|        6.3|     5.8|    0.7|    1.1|
       517324103519209344| 36.19251914| 67.49196700|         15.411|    34.9|  340.435| -260.639|     9.5|        8.8|     6.3|    1.5|    1.4|
      4573681128433698688|259.57185826| 26.43236179|         16.118|    34.9| -197.013|  143.822|     4.2|        4.7|     7.0|    0.6|    0.7|
       517324107818782080| 36.19123640| 67.49241179|         15.564|    34.9|  336.742| -263.761|    11.0|        7.1|     6.3|    1.8|    1.1|
      2784109474712610048| 17.84934837| 16.80749688|         13.973|    34.9|  332.724| -258.950|     0.8|        1.9|    10.8|    0.1|    0.2|
      1672344580119140096|202.99426542| 66.60154634|         12.773|    34.9| -508.983|  299.559|     5.6|        9.7|     7.4|    0.8|    1.3|
      2206168985922558848|333.18380801| 64.35482926|         14.415|    34.9|  483.182|  339.435|     0.1|        5.3|     6.2|    0.0|    0.8|
      5170070254110129792| 50.27263466| -5.44653995|         14.169|    34.9| -121.309| -757.088|     4.3|        6.1|    10.0|    0.4|    0.6|
       600232026193924352|125.05334235|  9.33581838|         13.592|    34.9| -158.777| -394.988|     4.4|        2.3|     7.9|    0.6|    0.3|
      1961045272376051712|328.80931276| 42.86387660|         13.110|    35.0|  300.125|  120.644|     1.7|        5.5|     6.3|    0.3|    0.9|
       915205342630745600|127.02783119| 42.28105968|         14.949|    35.0| -335.460| -392.212|     4.1|        3.7|     6.5|    0.6|    0.6|
      1281989124439286912|224.52776170| 29.62220582|         15.498|    35.0|  142.095| -598.394|     9.4|       10.5|     7.8|    1.2|    1.3|
      4396992427346855936|233.70469992| -7.40641279|         13.264|    35.0| -483.279| -375.743|     0.6|        7.8|    11.7|    0.0|    0.7|
      3418745627761697024| 75.47093388| 23.95235333|         12.744|    35.0| -152.932| -192.158|    12.9|       15.8|     9.2|    1.4|    1.7|
      3205270359986680448| 68.38240245| -2.18479515|         15.005|    35.1|  236.380| -266.170|    15.7|       19.3|     6.5|    2.4|    2.9|
      1194910483578494464|231.78799603| 14.45997493|         14.061|    35.1|  168.069| -157.903|     2.7|        3.0|     7.5|    0.4|    0.4|
      2591201534008672256| 18.00104236| 15.03650984|         15.604|    35.1|  166.116| -316.993|    18.2|       14.3|     5.5|    3.3|    2.6|
       795459519818942848|150.75731409| 34.55460009|         13.157|    35.1| -111.989| -174.282|     1.5|        3.7|     5.9|    0.3|    0.6|
       363185153265075712| 15.41643730| 34.98587374|         12.743|    35.1| -220.013| -241.841|     8.7|        4.8|     5.8|    1.5|    0.8|
      1358325021299899136|254.89783674| 44.42764103|         16.574|    35.1| -294.725| -246.628|    11.1|       16.6|     9.0|    1.2|    1.9|
      3042171588265477376|115.16993620| -7.37877580|         13.393|    35.1| -232.948| -306.621|     3.8|        3.9|     5.8|    0.7|    0.7|
      1690514490804468864|181.52609900| 73.48349160|         14.434|    35.1| -179.819|  127.521|     5.3|       14.6|     5.9|    0.9|    2.5|
      2588250513519142400| 25.51041382| 14.35908833|         12.756|    35.1| -270.058| -185.906|     8.7|        7.7|     6.8|    1.3|    1.1|
      1341396287443528192|257.35889855| 39.15741585|         12.647|    35.1|  102.046| -665.381|    18.7|       25.6|     5.8|    3.2|    4.4|
      3277413647212887808| 57.81506872|  7.82565481|         13.022|    35.1|  135.890| -400.174|     1.5|        9.8|     6.7|    0.2|    1.5|
      4241358824189862784|296.05818989|  1.79624958|         15.506|    35.1| -173.095| -433.729|    46.5|       49.0|     7.2|    6.5|    6.8|
       293001264479349248| 20.26396684| 23.62900443|         15.098|    35.1|  379.534| -182.991|     2.3|        3.9|     6.8|    0.3|    0.6|
       240681931386575872| 47.10104305| 43.03402264|         13.550|    35.1|  366.103| -376.884|     3.0|        6.2|     6.3|    0.5|    1.0|
      3852362605385919616|142.86707391|  5.47198167|         16.927|    35.2| -126.648| -198.126|     8.8|        4.2|    10.8|    0.8|    0.4|
      6914085052281724416|313.34999713| -4.27855784|         14.644|    35.2|  198.485| -438.745|     9.3|       17.5|     6.6|    1.4|    2.6|
      4013436557729636736|184.69555477| 29.74514887|         14.481|    35.2| -199.031| -401.028|     3.2|       10.5|     7.3|    0.4|    1.4|
       658095646671391360|130.82621104| 15.91372087|         16.975|    35.3|  174.574| -151.633|    41.7|       43.6|     7.9|    5.3|    5.5|
       446306033305630720| 48.71237455| 53.32252983|         15.286|    35.3|  205.931| -170.780|     5.6|        5.6|     5.8|    1.0|    1.0|
      6303072421952649088|213.17142446|-13.67827562|         12.953|    35.3| -651.701| -416.188|     6.6|        8.3|     5.7|    1.2|    1.5|
      4399263674777198720|236.47476288| -4.80760646|         14.788|    35.3| -530.285| -281.297|     5.4|        5.7|    10.3|    0.5|    0.6|
      3897724469417979264|176.45703220|  6.53640371|         13.417|    35.4| -162.971| -350.226|     3.4|        5.8|     8.6|    0.4|    0.7|
      1053933576565917824|161.86140246| 61.14736476|         13.491|    35.4| -131.498| -151.615|     6.0|        8.5|     6.7|    0.9|    1.3|
       777194952349501952|165.63999837| 40.12428113|         14.751|    35.4|  119.706| -551.314|     3.9|        2.4|     5.9|    0.7|    0.4|
       165472415467687040| 66.08377070| 30.74202900|         14.479|    35.4| -137.831| -186.137|     2.6|        6.3|     6.7|    0.4|    0.9|
       636051812923218304|139.27955651| 20.13056385|         13.329|    35.4| -343.391| -269.534|     4.1|        2.6|     5.8|    0.7|    0.4|
      1091607174261426048|125.90051872| 64.22603727|         14.014|    35.4| -319.926| -260.358|     2.2|        6.5|     7.8|    0.3|    0.8|
      4222148672415914496|303.46082091| -4.43876305|         14.308|    35.4| -106.980| -279.629|     4.1|        2.3|     6.5|    0.6|    0.4|
      2608787122983146240|338.54751067|-10.33761016|         15.363|    35.5|  253.503| -107.753|     9.0|       21.4|     9.7|    0.9|    2.2|
      3421771896077274880| 77.92094669| 26.96657896|         13.610|    35.5|  197.335| -159.058|     3.0|        9.4|     5.9|    0.5|    1.6|
       632468912550105088|141.39586265| 18.67002613|         12.515|    35.5| -430.851| -295.900|     8.3|       16.1|     7.7|    1.1|    2.1|
       127366331745660288| 37.92267762| 27.16476250|         17.100|    35.5|  390.749|  166.391|     4.4|        5.8|     7.8|    0.6|    0.7|
      1320567792002123648|240.43477790| 30.46192934|         14.095|    35.5| -128.635|  137.437|    15.7|       16.9|     6.0|    2.6|    2.8|
      1152643332462130176|119.77653950| 87.96120702|         14.495|    35.5| -291.975| -469.063|     9.0|        1.5|     7.1|    1.3|    0.2|
      1863563052503507712|308.83006289| 32.81288851|         12.512|    35.6| -184.784|  119.094|     1.7|        1.3|     5.6|    0.3|    0.2|
       326301623394590592| 32.70250536| 33.99350286|         13.658|    35.6| -333.137| -255.862|    11.1|       12.0|     5.9|    1.9|    2.0|
      3969552570469131648|167.13334508| 15.76265575|         15.536|    35.6|  151.418| -375.903|     1.4|        8.0|     5.8|    0.2|    1.4|
       658095646671391232|130.82618531| 15.91320931|         17.532|    35.6|  178.857| -149.782|    40.1|       41.8|     7.9|    5.1|    5.3|
      3920340594673228928|179.60299826| 13.91355018|         18.659|    35.6| -104.776|  172.208|    14.5|       15.2|     8.5|    1.7|    1.8|
      3818676249170081408|169.94528617|  8.34171287|         16.694|    35.6|  371.397| -351.600|     5.7|       10.3|     7.9|    0.7|    1.3|
      2127093140445053696|289.90025582| 45.46348676|         16.438|    35.6| -108.895|  312.543|     1.2|        5.8|     6.6|    0.2|    0.9|
      3981640330721637632|163.50033158| 16.10044034|         15.072|    35.7| -358.059| -257.850|     6.5|       15.7|     7.2|    0.9|    2.2|
      1485400665363970304|211.73367337| 38.61110120|         13.719|    35.7|  362.464|-1004.884|     5.7|        3.4|     6.1|    0.9|    0.6|
      2085942027994517120|300.99785530| 47.86573417|         13.172|    35.7| -226.769| -289.377|     4.1|        1.9|     6.7|    0.6|    0.3|
       180503800659357312| 77.63398822| 31.29217020|         13.988|    35.7|  608.143| -221.596|     5.2|       15.1|     6.2|    0.8|    2.5|
      3743523495541380736|201.74110019| 15.09425788|         14.406|    35.7| -115.160| -235.624|     5.9|        6.1|     5.8|    1.0|    1.0|
      1192275469604732288|239.96008412| 14.99338804|         12.849|    35.7| -442.327| -741.296|     3.6|        5.2|     5.5|    0.6|    0.9|
       766062431478041344|174.39963748| 37.70584260|         14.967|    35.7| -323.837| -194.943|     3.8|        4.2|     5.5|    0.7|    0.8|
      1699503788635584896|212.20236169| 73.27328240|         13.937|    35.8| -444.775| -363.118|     3.3|        8.0|     6.9|    0.5|    1.2|
      3306924676740679168| 66.97452930| 11.77967857|         12.586|    35.8|  323.552| -497.038|     0.5|       13.3|     6.6|    0.1|    2.0|
       802155000175577344|151.45455997| 37.98372081|         15.484|    35.8| -485.847| -183.121|     4.2|        1.5|     5.5|    0.8|    0.3|
      1154963095836913920|223.95608387|  3.35931811|         15.157|    35.8| -171.342| -544.699|     2.2|        6.4|    10.1|    0.2|    0.6|
      1727944512314416768|259.13846673| 87.22626801|         14.015|    35.8| -372.203|  301.384|     5.0|        4.8|     6.4|    0.8|    0.8|
      1100655330324351616|103.35982517| 64.05990897|         16.488|    35.8| -133.360| -398.374|     1.1|        3.2|     8.8|    0.1|    0.4|
        36995924872102016| 57.13431479| 12.43468337|         15.593|    35.9|  303.406| -480.060|     2.9|       10.3|     6.6|    0.4|    1.6|
      3858161704589355776|162.26264130|  5.03749573|         16.453|    35.9| -336.234| -490.046|     3.7|        3.3|     8.3|    0.4|    0.4|
       311336136268676096| 15.32622513| 29.03379532|         12.584|    35.9|  545.912|  139.505|    17.7|       14.8|     6.3|    2.8|    2.4|
      3662549240158756096|206.60584540|  1.04175167|         15.074|    35.9| -397.551| -212.428|     7.4|        2.4|     6.8|    1.1|    0.3|
       684992690384102528|134.71887758| 21.07475190|         12.716|    35.9|  175.740| -318.332|     6.6|        8.7|     8.1|    0.8|    1.1|
      5151243934982736256| 32.89798646|-11.89275259|         14.499|    35.9| -122.838| -161.989|     1.9|        8.3|     7.1|    0.3|    1.2|
       444546333664403584| 56.82974318| 54.41282408|         13.521|    36.0|  126.597| -223.425|     1.7|        4.6|     6.4|    0.3|    0.7|
      4447532888067518464|253.64611166| 10.90758509|         13.520|    36.0|  103.380| -104.945|     0.5|        1.3|     6.9|    0.1|    0.2|
      2753032774987048192|  2.44018819|  9.74783719|         13.437|    36.0|  334.572| -157.436|     5.5|        9.4|     7.4|    0.7|    1.3|
      2553935752048977792|  7.69979035|  3.78387936|         16.092|    36.0|  195.083|  252.118|     6.1|        1.5|     9.4|    0.7|    0.2|
      1722694722247854592|243.54869221| 82.19514370|         18.183|    36.0| -474.280|  584.256|     6.6|       10.0|     5.9|    1.1|    1.7|
      1727159083055610368|225.87550943| 84.63899075|         12.918|    36.0| -408.946| -372.751|     0.9|        4.5|     9.9|    0.1|    0.5|
      3644256252890922240|213.03031727| -4.23087549|         15.229|    36.0|  291.152| -160.001|     3.8|        5.1|     5.8|    0.6|    0.9|
       771803119125632896|171.24910372| 43.32666187|         13.498|    36.0| -522.396| -205.341|     7.4|       11.2|    11.0|    0.7|    1.0|
      2803640580793306752| 14.91416967| 22.85823256|         13.090|    36.1|  451.722| -386.889|     1.8|        4.3|     5.9|    0.3|    0.7|
      1065113754394291584|150.54563173| 63.82317520|         16.886|    36.1| -519.145| -171.626|     8.5|        9.5|    10.6|    0.8|    0.9|
      4035123015837707136|180.38804824| 40.77821451|         16.477|    36.1| -372.381| -314.584|    11.0|       12.3|    12.4|    0.9|    1.0|
      1331113963938331904|246.58136001| 36.68583969|         14.680|    36.1| -193.122|  854.060|     1.6|        6.5|     9.3|    0.2|    0.7|
      4442644459371076992|252.25395626|  8.64172102|         12.856|    36.1|  176.657| -191.353|     5.3|       10.6|     7.5|    0.7|    1.4|
      2550544720750455040|  8.93041354|  2.55302114|         14.419|    36.1|  170.383| -167.845|    21.9|       26.6|     8.2|    2.7|    3.2|
      1893988497733997440|335.16766337| 28.59538764|         13.442|    36.2| -131.623| -487.282|     0.4|        2.2|     5.6|    0.1|    0.4|
       665036176383120768|132.05811241| 22.11350243|         14.341|    36.2|  432.335| -131.385|     1.5|        2.6|     6.8|    0.2|    0.4|
       921478434424926208|121.26280115| 41.35598205|         13.942|    36.2| -344.388| -201.173|     2.8|        6.1|     6.0|    0.5|    1.0|
      1639464406445868800|235.66332707| 61.50894963|         12.950|    36.3| -380.246|  454.675|     8.4|       17.5|    10.1|    0.8|    1.7|
